Sorting Algorith Name,Array Length,Num. of Comparisons,Run Time
selection_sort,1000,499500,59.5312
insertion_sort,1000,242204,50.1354
merge_sort,1000,9976,3.9387
quick_sort,1000,999,2.214
bubble_sort,1000,499500,87.1174
optimal_bubble_sort,1000,999,0.2084
heap_sort,1000,7383,6.5653
general_count_sort,1000,0,0.8345
selection_sort,2000,1999000,190.7394
insertion_sort,2000,987072,159.8814
merge_sort,2000,21952,7.6156
quick_sort,2000,1999,4.1134
bubble_sort,2000,1999000,287.3104
optimal_bubble_sort,2000,1999,0.3464
heap_sort,2000,15872,8.6858
general_count_sort,2000,0,1.1506
selection_sort,100,4950,0.6366
insertion_sort,100,2473,0.8683
merge_sort,100,672,0.3402
quick_sort,100,99,0.1631
bubble_sort,100,4950,0.8152
optimal_bubble_sort,100,99,0.0148
heap_sort,100,459,0.5648
general_count_sort,100,0,0.0982
selection_sort,200,19900,2.4469
insertion_sort,200,10026,1.8594
merge_sort,200,1544,0.7541
quick_sort,200,199,0.3955
bubble_sort,200,19900,6.69
optimal_bubble_sort,200,199,0.0465
heap_sort,200,1072,1.1733
general_count_sort,200,0,0.1996
selection_sort,400,79800,10.1573
insertion_sort,400,39917,10.0727
merge_sort,400,3488,1.5852
quick_sort,400,399,0.8252
bubble_sort,400,79800,14.6401
optimal_bubble_sort,400,399,0.0479
heap_sort,400,2584,2.2311
general_count_sort,400,0,0.3092
selection_sort,800,319600,25.2488
insertion_sort,800,155639,22.1283
merge_sort,800,7776,2.517
quick_sort,800,799,1.5929
bubble_sort,800,319600,43.3636
optimal_bubble_sort,800,799,0.1199
heap_sort,800,5769,3.6657
general_count_sort,800,0,0.4947
selection_sort,1000,499500,37.4594
insertion_sort,1000,246200,37.5128
merge_sort,1000,9976,3.5551
quick_sort,1000,999,1.7898
bubble_sort,1000,499500,93.1625
optimal_bubble_sort,1000,999,0.1047
heap_sort,1000,7395,7.0655
general_count_sort,1000,0,0.8283
selection_sort,2000,1999000,185.1614
insertion_sort,2000,999325,186.4653
merge_sort,2000,21952,9.9885
quick_sort,2000,1999,6.4712
bubble_sort,2000,1999000,345.9277
optimal_bubble_sort,2000,1999,0.2878
heap_sort,2000,15904,10.0234
general_count_sort,2000,0,0.8159
selection_sort,100,4950,1.2379
insertion_sort,100,2334,0.6995
merge_sort,100,672,0.401
quick_sort,100,99,0.1442
bubble_sort,100,4950,0.742
optimal_bubble_sort,100,99,0.0138
heap_sort,100,471,0.4532
general_count_sort,100,0,0.1092
selection_sort,200,19900,1.8401
insertion_sort,200,9589,3.0479
merge_sort,200,1544,1.1256
quick_sort,200,199,0.3958
bubble_sort,200,19900,4.3797
optimal_bubble_sort,200,199,0.0463
heap_sort,200,1064,1.5154
general_count_sort,200,0,0.1764
selection_sort,400,79800,13.037
insertion_sort,400,40032,12.2588
merge_sort,400,3488,2.6746
quick_sort,400,399,0.7432
bubble_sort,400,79800,16.5176
optimal_bubble_sort,400,399,0.098
heap_sort,400,2566,3.0203
general_count_sort,400,0,0.3111
selection_sort,800,319600,24.8322
insertion_sort,800,161364,35.9433
merge_sort,800,7776,2.697
quick_sort,800,799,1.9171
bubble_sort,800,319600,48.6369
optimal_bubble_sort,800,799,0.071
heap_sort,800,5782,3.0103
general_count_sort,800,0,0.3023
selection_sort,1000,499500,44.5311
insertion_sort,1000,245488,44.8227
merge_sort,1000,9976,6.103
quick_sort,1000,999,1.94
bubble_sort,1000,499500,89.4051
optimal_bubble_sort,1000,999,0.1314
heap_sort,1000,7357,6.4414
general_count_sort,1000,0,0.6566
selection_sort,2000,1999000,214.7665
insertion_sort,2000,1006818,176.0123
merge_sort,2000,21952,9.6431
quick_sort,2000,1999,6.202
bubble_sort,2000,1999000,350.0917
optimal_bubble_sort,2000,1999,0.1874
heap_sort,2000,15989,8.5299
general_count_sort,2000,0,0.7384
selection_sort,100,4950,1.2937
insertion_sort,100,2344,0.4437
merge_sort,100,672,0.3932
quick_sort,100,99,0.1781
bubble_sort,100,4950,1.3552
optimal_bubble_sort,100,99,0.0143
heap_sort,100,458,0.5569
general_count_sort,100,0,0.1111
selection_sort,200,19900,2.6848
insertion_sort,200,9935,3.3257
merge_sort,200,1544,0.8609
quick_sort,200,199,0.6499
bubble_sort,200,19900,6.8302
optimal_bubble_sort,200,199,0.0684
heap_sort,200,1119,1.3065
general_count_sort,200,0,0.2019
selection_sort,400,79800,8.4822
insertion_sort,400,40047,7.0488
merge_sort,400,3488,1.2999
quick_sort,400,399,0.6144
bubble_sort,400,79800,12.0773
optimal_bubble_sort,400,399,0.0639
heap_sort,400,2605,1.7605
general_count_sort,400,0,0.1681
selection_sort,800,319600,26.5419
insertion_sort,800,158680,23.7215
merge_sort,800,7776,2.6257
quick_sort,800,799,1.6613
bubble_sort,800,319600,44.9786
optimal_bubble_sort,800,799,0.1216
heap_sort,800,5765,3.3836
general_count_sort,800,0,0.4768
selection_sort,1000,499500,41.9333
insertion_sort,1000,249730,50.8578
merge_sort,1000,9976,5.2495
quick_sort,1000,999,2.8143
bubble_sort,1000,499500,98.6037
optimal_bubble_sort,1000,999,0.1092
heap_sort,1000,7431,5.7914
general_count_sort,1000,0,0.7162
selection_sort,2000,1999000,184.3777
insertion_sort,2000,1007582,172.879
merge_sort,2000,21952,9.2688
quick_sort,2000,1999,7.5862
bubble_sort,2000,1999000,325.4387
optimal_bubble_sort,2000,1999,0.1764
heap_sort,2000,15826,8.8203
general_count_sort,2000,0,0.7348
merge_sort,10,34,0.1144
count_sort,10,100,0.0136
insertion_sort,10,28,0.0103
selection_sort,20,190,0.0854
insertion_sort,20,121,0.0334
merge_sort,20,88,0.0937
quick_sort,20,19,0.0606
bubble_sort,20,190,0.0734
optimal_bubble_sort,20,19,0.0074
heap_sort,20,52,0.1047
general_count_sort,20,0,0.0305
selection_sort,100,4950,0.6123
insertion_sort,100,2431,0.5348
merge_sort,100,672,0.3681
quick_sort,100,99,0.1323
bubble_sort,100,4950,0.7861
optimal_bubble_sort,100,99,0.0176
heap_sort,100,456,0.4783
general_count_sort,100,0,0.1202
selection_sort,200,19900,2.069
insertion_sort,200,9792,2.1
merge_sort,200,1544,0.7808
quick_sort,200,199,0.4642
bubble_sort,200,19900,3.2141
optimal_bubble_sort,200,199,0.0257
heap_sort,200,1075,1.3027
general_count_sort,200,0,0.1597
selection_sort,400,79800,8.431
insertion_sort,400,38148,7.3578
merge_sort,400,3488,1.6356
quick_sort,400,399,0.6986
bubble_sort,400,79800,13.1981
optimal_bubble_sort,400,399,0.041
heap_sort,400,2552,1.6065
general_count_sort,400,0,0.1874
selection_sort,800,319600,29.6216
insertion_sort,800,160041,25.0661
merge_sort,800,7776,2.8524
quick_sort,800,799,1.4167
bubble_sort,800,319600,46.7732
optimal_bubble_sort,800,799,0.0842
heap_sort,800,5745,3.2701
general_count_sort,800,0,0.3712
selection_sort,1000,499500,43.4332
insertion_sort,1000,248339,37.9241
merge_sort,1000,9976,3.1202
quick_sort,1000,999,1.8594
bubble_sort,1000,499500,67.9166
optimal_bubble_sort,1000,999,0.0863
heap_sort,1000,7419,3.8233
general_count_sort,1000,0,0.3889
selection_sort,2000,1999000,148.221
insertion_sort,2000,993144,160.2304
merge_sort,2000,21952,6.9489
quick_sort,2000,1999,3.8559
bubble_sort,2000,1999000,282.0497
optimal_bubble_sort,2000,1999,0.2518
heap_sort,2000,15896,8.4741
general_count_sort,2000,0,0.8676
selection_sort,20,190,0.036
insertion_sort,20,119,0.0286
optimal_bubble_sort,20,169,0.0379
quick_sort,20,19,0.0868
selection_sort,20,190,0.0312
insertion_sort,20,99,0.0238
merge_sort,20,88,0.0753
quick_sort,20,19,0.0427
bubble_sort,20,190,0.0713
optimal_bubble_sort,20,19,0.0124
count_sort,20,400,0.0396
heap_sort,20,52,0.0772
general_count_sort,20,0,0.1183
selection_sort,20,190,0.0687
insertion_sort,20,100,0.0269
merge_sort,20,88,0.0989
quick_sort,20,19,0.0877
bubble_sort,20,190,0.0801
optimal_bubble_sort,20,19,0.0291
heap_sort,20,53,0.1354
general_count_sort,20,0,0.1223
selection_sort,100,4950,1.2887
insertion_sort,100,2458,0.4535
merge_sort,100,672,0.4058
quick_sort,100,99,0.195
bubble_sort,100,4950,1.0743
optimal_bubble_sort,100,99,0.0236
heap_sort,100,461,0.5627
general_count_sort,100,0,0.1047
selection_sort,200,19900,3.8514
insertion_sort,200,9710,3.2737
merge_sort,200,1544,1.4558
quick_sort,200,199,0.3636
bubble_sort,200,19900,4.8919
optimal_bubble_sort,200,199,0.0451
heap_sort,200,1109,1.1401
general_count_sort,200,0,0.2162
selection_sort,400,79800,12.424
insertion_sort,400,38213,10.4532
merge_sort,400,3488,2.1474
quick_sort,400,399,0.7992
bubble_sort,400,79800,20.0298
optimal_bubble_sort,400,399,0.0722
heap_sort,400,2537,2.4774
general_count_sort,400,0,0.2789
selection_sort,800,319600,41.5046
insertion_sort,800,160880,41.4157
merge_sort,800,7776,3.4275
quick_sort,800,799,1.8246
bubble_sort,800,319600,72.6037
optimal_bubble_sort,800,799,0.1037
heap_sort,800,5793,5.0707
general_count_sort,800,0,0.4089
selection_sort,1000,499500,59.4985
insertion_sort,1000,249947,59.4475
merge_sort,1000,9976,5.0356
quick_sort,1000,999,3.1478
bubble_sort,1000,499500,113.5314
optimal_bubble_sort,1000,999,0.2604
heap_sort,1000,7416,10.6406
general_count_sort,1000,0,1.1659
selection_sort,2000,1999000,231.9927
insertion_sort,2000,968613,229.2621
merge_sort,2000,21952,9.5592
quick_sort,2000,1999,6.716
bubble_sort,2000,1999000,332.2656
optimal_bubble_sort,2000,1999,0.2236
heap_sort,2000,16078,13.8073
general_count_sort,2000,0,0.8917
merge_sort,20,88,0.1259
insertion_sort,20,128,0.1426
insertion_sort,20,100,0.0992
bubble_sort,20,190,0.0634
selection_sort,20,190,0.0579
insertion_sort,20,99,0.0484
merge_sort,20,88,0.1178
quick_sort,20,19,0.0648
bubble_sort,20,190,0.0536
optimal_bubble_sort,20,19,0.0465
heap_sort,20,51,0.1752
general_count_sort,20,0,0.0598
selection_sort,25,300,0.0432
insertion_sort,25,141,0.0467
merge_sort,25,118,0.1361
quick_sort,25,24,0.1228
bubble_sort,25,300,0.1035
optimal_bubble_sort,25,24,0.0217
heap_sort,25,71,0.2127
general_count_sort,25,0,0.0916
selection_sort,100,4950,0.6497
insertion_sort,100,2222,0.428
merge_sort,100,672,0.447
quick_sort,100,99,0.1864
bubble_sort,100,4950,1.6747
optimal_bubble_sort,100,99,0.0219
heap_sort,100,460,0.6785
general_count_sort,100,0,0.0877
selection_sort,200,19900,4.734
insertion_sort,200,10091,4.2048
merge_sort,200,1544,1.3483
quick_sort,200,199,0.6838
bubble_sort,200,19900,6.4209
optimal_bubble_sort,200,199,0.0534
heap_sort,200,1114,1.1361
general_count_sort,200,0,0.1669
selection_sort,400,79800,11.5578
insertion_sort,400,41830,14.8783
merge_sort,400,3488,2.9318
quick_sort,400,399,1.302
bubble_sort,400,79800,26.5958
optimal_bubble_sort,400,399,0.0942
heap_sort,400,2537,3.8185
general_count_sort,400,0,0.4625
selection_sort,800,319600,68.0501
insertion_sort,800,155981,49.3906
merge_sort,800,7776,6.494
quick_sort,800,799,1.8239
bubble_sort,800,319600,96.6024
optimal_bubble_sort,800,799,0.2291
heap_sort,800,5747,4.7984
general_count_sort,800,0,0.5362
selection_sort,1000,499500,97.2638
insertion_sort,1000,246308,73.2005
merge_sort,1000,9976,7.2439
quick_sort,1000,999,5.9617
bubble_sort,1000,499500,100.5828
optimal_bubble_sort,1000,999,0.0987
heap_sort,1000,7398,6.1147
general_count_sort,1000,0,0.5071
selection_sort,2000,1999000,215.3237
insertion_sort,2000,977323,234.6783
merge_sort,2000,21952,12.9552
quick_sort,2000,1999,9.4545
bubble_sort,2000,1999000,353.4696
optimal_bubble_sort,2000,1999,0.2074
heap_sort,2000,15986,11.2734
general_count_sort,2000,0,1.7741
selection_sort,100,4950,0.8337
insertion_sort,100,2144,0.3824
merge_sort,100,672,0.6418
quick_sort,100,99,0.2506
bubble_sort,100,4950,0.958
optimal_bubble_sort,100,99,0.0172
heap_sort,100,464,0.4723
general_count_sort,100,0,0.1075
selection_sort,200,19900,2.2564
insertion_sort,200,9492,2.7628
merge_sort,200,1544,1.4291
quick_sort,200,199,0.6418
bubble_sort,200,19900,5.5037
optimal_bubble_sort,200,199,0.0577
heap_sort,200,1082,1.3278
general_count_sort,200,0,0.1493
selection_sort,400,79800,9.1939
insertion_sort,400,37590,7.257
merge_sort,400,3488,1.672
quick_sort,400,399,1.4787
bubble_sort,400,79800,24.2064
optimal_bubble_sort,400,399,0.1345
heap_sort,400,2536,3.042
general_count_sort,400,0,0.3662
selection_sort,800,319600,49.9756
insertion_sort,800,162049,48.6784
merge_sort,800,7776,4.0553
quick_sort,800,799,2.0387
bubble_sort,800,319600,82.3166
optimal_bubble_sort,800,799,0.2952
heap_sort,800,5745,7.2286
general_count_sort,800,0,0.6864
selection_sort,1000,499500,87.1916
insertion_sort,1000,251290,68.6707
merge_sort,1000,9976,8.3046
quick_sort,1000,999,4.0541
bubble_sort,1000,499500,103.847
optimal_bubble_sort,1000,999,0.1214
heap_sort,1000,7365,7.2298
general_count_sort,1000,0,0.5138
selection_sort,2000,1999000,289.3112
insertion_sort,2000,984668,226.3436
merge_sort,2000,21952,10.8478
quick_sort,2000,1999,6.7196
bubble_sort,2000,1999000,294.4453
optimal_bubble_sort,2000,1999,0.2182
heap_sort,2000,15945,16.609
general_count_sort,2000,0,1.7107
selection_sort,20,190,0.0603
insertion_sort,20,129,0.0284
merge_sort,20,88,0.1175
quick_sort,20,19,0.0434
bubble_sort,20,190,0.0777
optimal_bubble_sort,20,19,0.0193
count_sort,20,400,0.0367
heap_sort,20,52,0.0961
general_count_sort,20,0,0.0923
selection_sort,100,4950,0.8254
insertion_sort,100,2361,0.504
merge_sort,100,672,0.325
quick_sort,100,99,0.1528
bubble_sort,100,4950,1.8334
optimal_bubble_sort,100,99,0.0265
heap_sort,100,462,0.3853
general_count_sort,100,0,0.1333
selection_sort,200,19900,2.692
insertion_sort,200,9456,2.1288
merge_sort,200,1544,0.7036
quick_sort,200,199,0.3233
bubble_sort,200,19900,6.9523
optimal_bubble_sort,200,199,0.0367
heap_sort,200,1117,1.508
general_count_sort,200,0,0.1132
selection_sort,400,79800,12.6054
insertion_sort,400,37202,8.9037
merge_sort,400,3488,1.7912
quick_sort,400,399,0.8514
bubble_sort,400,79800,19.2797
optimal_bubble_sort,400,399,0.087
heap_sort,400,2541,2.274
general_count_sort,400,0,0.3111
selection_sort,800,319600,58.0447
insertion_sort,800,164169,39.9206
merge_sort,800,7776,3.8221
quick_sort,800,799,3.6275
bubble_sort,800,319600,78.1984
optimal_bubble_sort,800,799,0.2196
heap_sort,800,5752,4.8659
general_count_sort,800,0,0.5083
selection_sort,1000,499500,87.359
insertion_sort,1000,244942,63.7095
merge_sort,1000,9976,6.7844
quick_sort,1000,999,3.3712
bubble_sort,1000,499500,120.1074
optimal_bubble_sort,1000,999,0.1318
heap_sort,1000,7410,7.2303
general_count_sort,1000,0,0.8056
selection_sort,2000,1999000,273.0696
insertion_sort,2000,971690,204.3383
merge_sort,2000,21952,8.7073
quick_sort,2000,1999,3.9425
bubble_sort,2000,1999000,275.1703
optimal_bubble_sort,2000,1999,0.1867
heap_sort,2000,15938,8.6536
general_count_sort,2000,0,0.6742
selection_sort,20,190,0.0877
insertion_sort,20,89,0.0389
merge_sort,20,88,0.1884
quick_sort,20,19,0.1383
bubble_sort,20,190,0.0629
optimal_bubble_sort,20,19,0.0215
heap_sort,20,52,0.1621
general_count_sort,20,0,0.0839
selection_sort,100,4950,0.9739
insertion_sort,100,2285,0.4208
merge_sort,100,672,0.3746
quick_sort,100,99,0.3285
bubble_sort,100,4950,1.1666
optimal_bubble_sort,100,99,0.052
heap_sort,100,469,0.726
general_count_sort,100,0,0.2155
selection_sort,200,19900,2.9087
insertion_sort,200,9848,2.4168
merge_sort,200,1544,1.4975
quick_sort,200,199,0.6344
bubble_sort,200,19900,4.7464
optimal_bubble_sort,200,199,0.0508
heap_sort,200,1109,1.2197
general_count_sort,200,0,0.1774
selection_sort,400,79800,12.476
insertion_sort,400,38171,12.0621
merge_sort,400,3488,2.1648
quick_sort,400,399,0.9196
bubble_sort,400,79800,21.0958
optimal_bubble_sort,400,399,0.0985
heap_sort,400,2582,3.0317
general_count_sort,400,0,0.4618
selection_sort,800,319600,52.3818
insertion_sort,800,161053,41.8971
merge_sort,800,7776,7.3287
quick_sort,800,799,3.3605
bubble_sort,800,319600,96.302
optimal_bubble_sort,800,799,0.138
heap_sort,800,5758,7.7529
general_count_sort,800,0,0.8001
selection_sort,1000,499500,88.8696
insertion_sort,1000,244504,70.6792
merge_sort,1000,9976,7.4584
quick_sort,1000,999,5.3277
bubble_sort,1000,499500,141.7787
optimal_bubble_sort,1000,999,0.1271
heap_sort,1000,7343,7.0083
general_count_sort,1000,0,0.494
selection_sort,2000,1999000,221.7281
insertion_sort,2000,999380,185.2291
merge_sort,2000,21952,7.185
quick_sort,2000,1999,3.7322
bubble_sort,2000,1999000,289.3147
optimal_bubble_sort,2000,1999,0.1786
heap_sort,2000,15942,8.8313
general_count_sort,2000,0,0.7575
selection_sort,100,4950,1.05
insertion_sort,100,2553,0.5517
merge_sort,100,672,0.726
quick_sort,100,99,0.3057
bubble_sort,100,4950,1.9944
optimal_bubble_sort,100,99,0.0389
heap_sort,100,468,0.8793
general_count_sort,100,0,0.0947
selection_sort,200,19900,3.5906
insertion_sort,200,9412,2.9256
merge_sort,200,1544,1.9786
quick_sort,200,199,0.7219
bubble_sort,200,19900,3.8905
optimal_bubble_sort,200,199,0.031
heap_sort,200,1101,0.9644
general_count_sort,200,0,0.174
selection_sort,400,79800,12.9981
insertion_sort,400,41467,9.1536
merge_sort,400,3488,1.9681
quick_sort,400,399,0.9189
bubble_sort,400,79800,19.8884
optimal_bubble_sort,400,399,0.0787
heap_sort,400,2595,2.5744
general_count_sort,400,0,0.4215
selection_sort,800,319600,42.7728
insertion_sort,800,158912,41.1477
merge_sort,800,7776,4.1118
quick_sort,800,799,2.2318
bubble_sort,800,319600,73.4205
optimal_bubble_sort,800,799,0.098
heap_sort,800,5723,4.8513
general_count_sort,800,0,0.4408
selection_sort,1000,499500,75.2757
insertion_sort,1000,244978,55.7358
merge_sort,1000,9976,4.8444
quick_sort,1000,999,2.5115
bubble_sort,1000,499500,102.6323
optimal_bubble_sort,1000,999,0.2046
heap_sort,1000,7376,7.3488
general_count_sort,1000,0,0.5827
selection_sort,2000,1999000,276.6569
insertion_sort,2000,1000757,174.7301
merge_sort,2000,21952,8.0495
quick_sort,2000,1999,5.5873
bubble_sort,2000,1999000,458.9207
optimal_bubble_sort,2000,1999,0.2487
heap_sort,2000,15940,12.5456
general_count_sort,2000,0,0.9406
selection_sort,20,190,0.0637
insertion_sort,20,83,0.0424
merge_sort,20,88,0.0644
quick_sort,20,19,0.0365
bubble_sort,20,190,0.0963
optimal_bubble_sort,20,19,0.0153
heap_sort,20,51,0.0796
general_count_sort,20,0,0.1152
selection_sort,20,190,0.0498
insertion_sort,20,105,0.0379
merge_sort,20,88,0.1001
quick_sort,20,19,0.0517
bubble_sort,20,190,0.062
optimal_bubble_sort,20,19,0.0353
heap_sort,20,52,0.282
general_count_sort,20,0,0.0582
selection_sort,20,190,0.0827
insertion_sort,20,102,0.0277
merge_sort,20,88,0.0689
quick_sort,20,19,0.0341
bubble_sort,20,190,0.1354
optimal_bubble_sort,20,19,0.0348
count_sort,20,400,0.0906
heap_sort,20,52,0.0973
general_count_sort,20,0,0.0861
optimal_bubble_sort,20,187,0.0651
count_sort,5,25,0.0079
general_count_sort,6,0,0.0172
selection_sort,20,190,0.0598
insertion_sort,20,100,0.0296
merge_sort,20,88,0.0696
quick_sort,20,19,0.0498
bubble_sort,20,190,0.0942
optimal_bubble_sort,20,19,0.0365
heap_sort,20,52,0.1006
general_count_sort,20,0,0.0417
selection_sort,20,190,0.0598
insertion_sort,20,105,0.0434
merge_sort,20,88,0.0832
quick_sort,20,19,0.104
bubble_sort,20,190,0.0737
optimal_bubble_sort,20,19,0.0081
heap_sort,20,40,0.1113
general_count_sort,20,0,0.0651
selection_sort,20,190,0.0966
insertion_sort,20,142,0.0727
merge_sort,20,88,0.0722
quick_sort,20,19,0.104
bubble_sort,20,190,0.0672
optimal_bubble_sort,20,19,0.016
heap_sort,20,52,0.1411
general_count_sort,20,0,0.0932
selection_sort,21,210,0.0663
insertion_sort,21,96,0.0377
merge_sort,21,94,0.0956
quick_sort,21,20,0.0451
bubble_sort,21,210,0.0834
optimal_bubble_sort,21,20,0.0379
heap_sort,21,57,0.1132
general_count_sort,21,0,0.0417
selection_sort,21,210,0.0622
insertion_sort,21,123,0.0317
merge_sort,21,94,0.0672
quick_sort,21,20,0.0279
bubble_sort,21,210,0.0463
optimal_bubble_sort,21,20,0.0079
heap_sort,21,58,0.0856
general_count_sort,21,0,0.041
selection_sort,100,4950,1.1213
insertion_sort,100,2265,0.3626
merge_sort,100,672,0.5801
quick_sort,100,99,0.201
bubble_sort,100,4950,1.1995
optimal_bubble_sort,100,99,0.0122
heap_sort,100,462,0.3936
general_count_sort,100,0,0.0772
selection_sort,200,19900,3.5636
insertion_sort,200,9993,2.6786
merge_sort,200,1544,2.0893
quick_sort,200,199,0.4268
bubble_sort,200,19900,4.1873
optimal_bubble_sort,200,199,0.0253
heap_sort,200,1113,0.8571
general_count_sort,200,0,0.1404
selection_sort,400,79800,10.2344
insertion_sort,400,40074,9.5658
merge_sort,400,3488,1.9186
quick_sort,400,399,0.9618
bubble_sort,400,79800,18.151
optimal_bubble_sort,400,399,0.0839
heap_sort,400,2574,2.3503
general_count_sort,400,0,0.2744
selection_sort,800,319600,42.7125
insertion_sort,800,155149,28.2323
merge_sort,800,7776,3.2325
quick_sort,800,799,2.399
bubble_sort,800,319600,76.3237
optimal_bubble_sort,800,799,0.1433
heap_sort,800,5843,7.6699
general_count_sort,800,0,0.7262
selection_sort,1000,499500,67.1914
insertion_sort,1000,242245,64.054
merge_sort,1000,9976,5.9571
quick_sort,1000,999,2.2962
bubble_sort,1000,499500,113.7292
optimal_bubble_sort,1000,999,0.1507
heap_sort,1000,7380,9.14
general_count_sort,1000,0,0.792
selection_sort,2000,1999000,227.083
insertion_sort,2000,982294,165.9992
merge_sort,2000,21952,6.7642
quick_sort,2000,1999,3.526
bubble_sort,2000,1999000,271.0161
optimal_bubble_sort,2000,1999,0.1726
heap_sort,2000,15925,8.0302
general_count_sort,2000,0,0.7434
insertion_sort,20,114,0.0615
insertion_sort,20,110,0.1082
insertion_sort,20,101,0.0534
selection_sort,20,190,0.0777
insertion_sort,20,93,0.0331
merge_sort,20,88,0.0648
quick_sort,20,19,0.0341
bubble_sort,20,190,0.0398
optimal_bubble_sort,20,19,0.0198
heap_sort,20,54,0.0885
general_count_sort,20,0,0.0536
selection_sort,100,4950,0.7544
insertion_sort,100,2718,0.7827
merge_sort,100,672,0.3507
quick_sort,100,99,0.129
bubble_sort,100,4950,0.7465
optimal_bubble_sort,100,99,0.0267
heap_sort,100,456,0.4003
general_count_sort,100,0,0.0753
selection_sort,200,19900,2.4741
insertion_sort,200,9983,2.4292
merge_sort,200,1544,1.8876
quick_sort,200,199,0.7274
bubble_sort,200,19900,7.4041
optimal_bubble_sort,200,199,0.0558
heap_sort,200,1111,1.4641
general_count_sort,200,0,0.2103
selection_sort,400,79800,15.4474
insertion_sort,400,38515,8.9343
merge_sort,400,3488,2.9175
quick_sort,400,399,1.2577
bubble_sort,400,79800,21.4729
optimal_bubble_sort,400,399,0.0854
heap_sort,400,2548,2.7213
general_count_sort,400,0,0.4063
selection_sort,800,319600,40.0746
insertion_sort,800,165599,44.5662
merge_sort,800,7776,4.674
quick_sort,800,799,3.1176
bubble_sort,800,319600,79.3202
optimal_bubble_sort,800,799,0.2944
heap_sort,800,5749,4.6299
general_count_sort,800,0,0.4921
selection_sort,1000,499500,67.6174
insertion_sort,1000,253775,68.7292
merge_sort,1000,9976,6.8142
quick_sort,1000,999,3.5591
bubble_sort,1000,499500,142.4124
optimal_bubble_sort,1000,999,0.3057
heap_sort,1000,7388,12.7516
general_count_sort,1000,0,0.9263
selection_sort,2000,1999000,243.4921
insertion_sort,2000,984726,216.9452
merge_sort,2000,21952,6.9506
quick_sort,2000,1999,3.772
bubble_sort,2000,1999000,276.2206
optimal_bubble_sort,2000,1999,0.2012
heap_sort,2000,15905,8.0464
general_count_sort,2000,0,0.674
insertion_sort,20,142,0.0885
selection_sort,100,4950,0.4523
insertion_sort,100,2552,0.4504
merge_sort,100,672,0.3047
quick_sort,100,99,0.1223
bubble_sort,100,4950,0.7079
optimal_bubble_sort,100,99,0.0179
heap_sort,100,468,0.2964
general_count_sort,100,0,0.0544
selection_sort,200,19900,1.9436
insertion_sort,200,9986,1.8694
merge_sort,200,1544,0.7889
quick_sort,200,199,0.5054
bubble_sort,200,19900,5.3573
optimal_bubble_sort,200,199,0.0317
heap_sort,200,1112,1.7915
general_count_sort,200,0,0.1197
selection_sort,400,79800,13.0031
insertion_sort,400,38460,9.5317
merge_sort,400,3488,2.054
quick_sort,400,399,0.8056
bubble_sort,400,79800,20.0291
optimal_bubble_sort,400,399,0.0522
heap_sort,400,2574,2.125
general_count_sort,400,0,0.268
selection_sort,800,319600,47.5018
insertion_sort,800,155002,40.8523
merge_sort,800,7776,4.1103
quick_sort,800,799,1.9538
bubble_sort,800,319600,76.6532
optimal_bubble_sort,800,799,0.1659
heap_sort,800,5741,8.5733
general_count_sort,800,0,1.0223
selection_sort,1000,499500,71.2636
insertion_sort,1000,245154,67.5983
merge_sort,1000,9976,5.933
quick_sort,1000,999,2.8644
bubble_sort,1000,499500,103.4586
optimal_bubble_sort,1000,999,0.2248
heap_sort,1000,7364,6.5007
general_count_sort,1000,0,0.6027
selection_sort,2000,1999000,244.8745
insertion_sort,2000,996418,166.8615
merge_sort,2000,21952,6.8901
quick_sort,2000,1999,3.4091
bubble_sort,2000,1999000,266.3174
optimal_bubble_sort,2000,1999,0.1738
heap_sort,2000,15918,8.0857
general_count_sort,2000,0,0.6862
